"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Germany","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - MicroCensus","Sex: Female","Education (Aggregate levels): Total","2018",75.5,,,"Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old"
"Germany","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - MicroCensus","Sex: Female","Education (Aggregate levels): Basic","2018",20.5,,,"Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old"
"Germany","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - MicroCensus","Sex: Female","Education (Aggregate levels): Intermediate","2018",29.5,,,"Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old"
"Germany","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - MicroCensus","Sex: Female","Education (Aggregate levels): Advanced","2018",24.6,,,"Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old"
"Germany","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - MicroCensus","Sex: Female","Education (Aggregate levels): Level not stated","2018",0.9,,,"Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Total","Education (Aggregate levels): Total","2020",42.307,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Total","Education (Aggregate levels): Less than basic","2020",0,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Total","Education (Aggregate levels): Basic","2020",2.846,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Total","Education (Aggregate levels): Intermediate","2020",7.942,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Total","Education (Aggregate levels): Advanced","2020",22.197,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Total","Education (Aggregate levels): Level not stated","2020",9.322,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Male","Education (Aggregate levels): Total","2020",22.056,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Male","Education (Aggregate levels): Less than basic","2020",0,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Male","Education (Aggregate levels): Basic","2020",1.45,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Male","Education (Aggregate levels): Intermediate","2020",4.454,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Male","Education (Aggregate levels): Advanced","2020",10.983,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Male","Education (Aggregate levels): Level not stated","2020",5.169,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Female","Education (Aggregate levels): Total","2020",20.251,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Female","Education (Aggregate levels): Less than basic","2020",0,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Female","Education (Aggregate levels): Basic","2020",1.396,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Female","Education (Aggregate levels): Intermediate","2020",3.488,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Female","Education (Aggregate levels): Advanced","2020",11.214,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Female","Education (Aggregate levels): Level not stated","2020",4.153,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Total","Education (Aggregate levels): Total","2019",51.203,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Total","Education (Aggregate levels): Less than basic","2019",0,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
"Denmark","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Register-based Labour Force Statistics","Sex: Total","Education (Aggregate levels): Basic","2019",2.89,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories"
